사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2020-03,경원선,1021,녹천,604,11,"4,320",496,"6,180","1,293","16,955","2,058","15,707","3,786","9,016","1,868","6,076","2,524","4,642","2,870","5,669","3,203","5,036","2,968","4,091","3,150","4,318","4,353","4,044","5,823","4,584","7,241","4,363","11,858","3,106","11,197","1,612","6,759","1,649","5,420",850,"4,624",411,"3,185",68,942,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1022,창동,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1901,방학,390,10,"10,150","1,466","11,994","4,819","25,536","6,466","23,727","16,271","14,814","8,317","11,106","7,859","9,847","6,852","10,588","8,000","10,311","7,927","9,680","9,920","9,574","12,361","9,634","13,656","11,587","15,887","15,491","23,522","8,920","22,466","5,706","12,625","4,671","9,538","3,622","8,006","1,429","5,077",200,"1,596",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1902,도봉,91,5,"6,270","1,176","7,863","2,760","16,684","3,280","16,119","8,766","9,861","5,870","6,800","5,847","6,537","4,632","6,315","5,476","6,862","5,098","6,718","6,318","7,022","7,693","7,016","8,207","7,639","9,508","9,317","14,270","4,414","13,369","2,632","7,817","2,179","6,030","1,533","4,798",754,"2,926",108,"1,316",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1903,도봉산,108,3,"5,708",647,"7,649","1,782","20,219","2,819","17,797","5,322","10,529","9,106","8,052","14,054","8,258","11,572","9,858","10,712","12,462","8,949","15,671","8,302","18,076","7,579","18,627","6,376","16,056","6,255","12,079","8,071","7,328","7,351","4,067","4,107","2,842","3,429","1,956","3,205",817,"2,224",122,"1,313",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1904,망월사,299,1,"6,279",995,"10,404","3,133","20,970","3,054","20,159","7,819","11,979","6,809","8,364","5,993","7,517","5,107","7,718","5,976","7,788","6,253","7,239","6,705","6,858","8,657","7,330","9,682","7,625","13,174","8,288","19,673","4,532","20,097","3,299","11,744","2,931","8,852","2,214","6,755","1,154","5,189",176,"1,887",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1905,회룡,769,30,"11,986","1,934","20,838","4,843","47,165","6,707","37,907","9,214","20,615","8,411","14,238","7,949","12,735","7,565","12,641","9,411","12,096","9,567","10,334","10,632","10,464","12,968","10,154","16,161","10,144","21,872","10,513","33,531","6,656","37,537","4,670","19,958","4,212","15,385","3,049","11,137","1,478","8,825",175,"3,204",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1906,의정부,"2,423",8,"9,048","2,192","18,364","7,516","38,012","12,528","35,322","28,934","20,734","27,740","15,536","20,018","17,002","18,434","18,922","20,827","19,302","22,101","19,904","22,688","22,328","24,432","23,890","24,590","29,140","28,744","34,128","41,625","22,330","43,739","22,687","25,398","15,790","20,258","14,265","13,176","6,683","10,922",555,"5,235",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1907,가능,352,9,"6,799","1,913","10,351","3,722","20,165","4,208","18,163","9,835","10,568","6,028","7,400","4,344","6,787","4,144","7,115","5,023","6,771","5,358","5,728","4,571","5,940","6,701","5,477","7,037","8,411","10,636","8,449","16,933","5,279","17,483","3,506","9,535","2,911","7,902","2,582","6,098","1,167","5,147",120,"1,106",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1908,녹양,226,0,"4,689",644,"7,769","2,175","14,932","3,235","13,197","6,576","7,353","3,631","5,173","2,586","4,434","2,880","4,690","3,275","4,801","3,901","4,017","2,831","4,145","4,628","3,911","4,730","5,617","7,422","7,072","11,767","3,449","12,694","2,470","7,480","1,780","6,444","1,443","5,303",672,"4,187",67,844,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1909,양주,"1,464",34,"4,819","1,108","9,670","5,002","28,117","8,191","21,171","11,274","12,110","6,648","8,406","5,367","7,687","6,280","8,049","5,617","7,631","6,050","7,133","5,703","7,347","6,971","8,281","7,481","10,123","10,340","12,855","17,980","6,309","18,724","3,765","11,981","2,828","9,215","1,746","8,238",955,"5,921",23,"2,143",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1910,덕계,0,0,"1,331",343,"5,004","1,644","9,348","1,747","7,786","2,992","3,708","1,175","2,579","1,211","2,323","1,453","2,300","1,339","2,147","1,321","1,995","1,741","1,986","2,009","2,268","2,709","2,571","3,328","2,921","5,168","1,397","6,737",868,"3,765",587,"2,376",424,"2,393",186,"1,843",3,619,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1911,덕정,0,0,"2,774","1,245","7,642","4,693","16,900","9,392","13,779","10,003","6,670","4,362","5,547","3,734","5,671","3,352","5,649","4,233","5,659","3,724","5,053","5,180","5,288","4,214","6,169","6,933","9,374","7,950","10,209","11,281","5,222","13,417","3,368","7,915","2,587","6,307","1,864","5,728","1,226","4,096",116,975,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1912,지행,10,1,"4,165",710,"8,389","2,724","17,149","4,045","15,089","9,292","8,558","4,397","6,982","3,822","6,316","4,342","6,907","5,227","6,917","5,065","5,633","6,700","5,723","5,702","6,514","7,618","7,363","10,675","9,559","12,044","5,411","17,580","4,662","11,082","3,826","6,846","3,266","7,525","2,245","5,328",113,"1,605",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1913,동두천중앙,9,0,"2,107",616,"3,803","1,817","7,596","3,438","7,160","7,486","4,364","2,903","3,705","2,989","3,680","3,328","3,972","3,445","4,001","3,129","3,599","3,733","3,313","3,014","3,771","3,670","4,750","4,426","6,367","4,603","2,548","6,366","1,742","4,110","1,250","2,485",827,"2,827",323,"1,806",9,636,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1914,보산,20,1,"1,188",427,"2,429",886,"4,291","2,141","2,893","2,069","2,447","1,169","1,745","1,060","1,796","1,164","1,813","1,221","1,630","1,348","1,731","1,640","1,549","1,530","1,875","1,963","2,889","2,271","2,145","2,617","1,343","3,078",979,"2,166",696,"1,525",367,"1,467",187,841,0,327,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1915,동두천,5,0,762,394,"2,219","2,880","3,927","7,343","3,956","4,631","2,371","2,103","1,969","2,533","2,025","2,210","2,004","2,048","2,138","1,492","1,910","2,189","1,943","2,210","2,759","2,086","3,379","2,808","4,499","3,427","2,206","3,631","1,257","2,553",830,"1,565",475,"1,601",257,857,4,525,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,경원선,1916,소요산,21,0,510,163,789,952,"2,844","2,615","2,576","2,366","2,356","3,351","2,948","4,429","3,335","7,026","4,509","6,793","5,550","5,962","7,374","5,396","9,260","3,768","8,385","2,737","6,374","2,237","4,208","1,577","2,068","1,224","1,349",972,868,"1,198",345,685,170,502,4,424,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1751,산본,495,6,"7,489","1,756","20,141","6,023","48,721","13,194","44,542","25,216","20,383","17,505","13,613","13,953","13,334","12,683","14,921","14,539","15,175","16,584","15,172","16,457","15,303","18,198","17,071","19,500","19,390","27,413","27,377","52,601","18,664","50,754","14,741","26,327","13,967","19,574","12,146","15,603","5,540","10,631","1,142","4,727",3,461,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1752,대야미,1,0,"1,964",937,"6,116","3,754","14,334","4,272","14,241","7,334","7,264","3,906","5,000","3,573","4,547","3,636","5,023","3,593","5,472","3,618","5,712","3,811","5,982","4,298","6,878","5,415","7,583","7,018","8,619","12,282","4,678","10,031","3,554","6,618","2,542","5,750","1,495","5,156",794,"3,384",279,"1,122",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1753,반월,1,0,"2,760","1,014","5,771","2,471","13,574","3,359","12,696","4,760","6,769","3,073","4,789","2,768","4,199","2,661","4,427","2,913","4,791","3,543","4,201","3,729","3,925","4,507","4,297","5,539","5,621","6,339","6,779","12,331","3,872","9,172","2,808","7,259","1,781","5,503","1,203","4,714",667,"3,185",245,"1,314",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1754,상록수,378,12,"13,318","2,592","30,801","8,849","67,403","11,428","61,695","15,471","29,470","11,879","17,847","8,591","16,519","8,866","17,594","10,164","16,313","12,471","14,290","13,146","13,494","15,726","15,213","20,242","18,662","30,093","21,517","60,632","14,061","56,539","10,609","34,903","9,135","29,667","6,470","21,835","3,304","13,690",809,"6,545",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1755,한대앞,153,0,"5,099",617,"12,450","3,567","23,055","5,833","18,875","10,945","9,271","6,665","6,857","5,086","6,605","4,474","6,980","5,093","6,747","5,898","6,319","6,148","6,449","6,710","6,738","8,437","9,506","11,984","11,959","22,237","6,435","19,244","5,021","11,578","4,835","8,837","3,618","7,763","1,557","4,805",332,"2,383",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1756,중앙,188,2,"6,681",800,"19,637","6,108","40,297","8,837","32,330","23,302","14,524","18,095","10,917","12,079","11,709","11,116","13,664","13,539","13,586","15,495","13,686","17,446","14,769","16,605","17,302","17,965","20,284","24,735","26,478","45,853","17,329","41,162","16,151","23,771","16,022","19,665","14,367","14,389","6,851","10,448","1,334","5,318",0,20,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1757,고잔,205,5,"3,735",589,"10,189","4,556","23,206","10,391","15,462","22,816","8,553","10,390","7,121","6,444","7,187","5,280","6,927","5,991","6,693","7,009","7,363","6,896","8,181","6,153","8,931","6,542","14,732","9,582","18,357","16,593","7,432","14,459","5,346","10,164","4,909","6,962","3,495","6,404","1,615","5,228",256,"2,839",1,45,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1758,초지,167,0,"2,394",286,"6,264","3,633","14,140","8,024","10,276","7,926","4,467","2,637","3,229","2,139","3,121","1,969","3,225","2,428","3,169","2,650","2,881","2,651","2,989","3,220","3,647","3,481","6,647","5,372","8,602","9,865","3,970","9,853","2,861","6,239","1,996","4,902","1,377","3,852",520,"2,475",111,"1,177",0,54,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1759,안산,"1,322",5,"10,111",729,"11,367","14,996","18,133","35,488","16,067","28,445","11,377","10,153","8,431","8,214","8,264","7,706","9,790","8,533","10,334","8,612","10,606","8,619","11,750","8,917","14,212","10,123","34,423","14,023","37,858","18,835","19,063","16,576","17,663","11,818","10,192","10,171","3,716","7,070","1,380","3,947",214,"1,783",2,157,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1760,신길온천,8,0,"1,330",68,"2,610","1,124","4,758","3,066","4,074","2,063","1,936","1,043","1,407",937,"1,397",889,"1,335",958,"1,356",841,"1,289","1,113","1,364","1,414","1,678","1,498","2,671","2,247","3,161","3,609","1,304","3,236","1,109","2,137",611,"1,678",317,"1,536",147,"1,076",49,577,0,14,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1761,정왕,174,2,"4,713",349,"7,307","9,357","12,981","22,040","10,563","19,114","5,844","7,994","5,451","4,650","5,291","4,496","5,730","4,902","5,768","5,174","5,863","5,611","6,253","6,000","8,278","6,067","14,619","9,286","20,478","12,887","9,036","11,286","7,638","8,077","4,572","7,264","2,645","5,841","1,348","3,863",178,"1,903",0,261,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1762,오이도,188,3,"5,242",87,"13,297","7,021","27,413","11,745","20,002","11,648","9,727","5,525","6,796","4,982","6,883","5,589","8,131","6,491","8,152","7,466","7,491","7,736","8,514","8,398","8,827","8,797","14,051","12,608","15,685","22,531","9,761","19,729","7,118","12,145","5,866","10,843","4,188","8,699","1,739","6,287",151,"3,057",0,403,0,0,0,0,2020-04-03 11:28:49
2020-03,안산선,1763,수리산,5,1,"2,356",489,"7,898","1,533","15,635","3,350","15,451","3,822","7,469","2,683","4,553","3,301","4,118","2,511","4,128","2,476","4,052","2,677","3,698","2,731","3,870","3,283","3,519","4,033","3,668","5,175","4,561","10,367","2,593","9,507","1,622","5,602","1,280","4,285",916,"4,121",347,"2,815",133,921,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1450,선바위,3,1,864,973,"5,224","8,015","14,941","18,851","19,011","24,471","11,848","14,551","6,003","5,907","5,124","4,822","5,844","4,901","6,517","4,535","6,362","4,534","7,162","5,227","9,755","5,562","19,458","9,012","28,228","14,597","14,088","11,324","8,197","7,372","5,979","6,276","3,489","5,756","1,376","3,029",160,"1,465",0,2,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1451,경마공원,1,0,185,266,683,"1,567","1,557","2,406","2,219","4,663","1,466","1,429","1,074",811,969,915,"1,034","1,013","1,326",968,"1,320",971,"1,365",972,"1,973","1,225","2,756","1,303","4,491","1,834","1,071","1,389",498,954,405,829,202,679,121,440,32,168,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1452,대공원,3,0,16,307,119,"2,592",591,"3,369",810,"6,285",888,"6,960","1,066","6,887","1,668","4,194","2,564","3,389","2,954","4,462","3,646","4,135","5,061","2,750","6,846","1,800","7,605","1,105","7,023",830,"3,803",592,"1,289",325,519,293,255,210,123,161,29,73,0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1453,과천,3,1,"1,113","1,263","4,366","11,793","13,047","3,160","13,019","5,994","6,931","2,975","4,002","2,395","3,697","2,121","4,146","2,378","4,483","2,529","4,362","2,668","4,544","2,988","9,583","3,933","10,370","5,254","6,147","10,324","2,853","9,924","1,499","5,381","1,052","4,997",759,"4,645",350,"3,035",82,887,0,1,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1454,정부과천청사,14,0,"1,314","1,208","3,793","8,957","10,862","17,612","10,442","50,128","6,708","13,243","4,553","7,041","4,774","4,822","5,504","5,054","6,287","5,441","7,015","5,352","8,383","4,972","12,157","5,346","22,729","7,175","43,060","11,437","11,683","10,154","7,991","5,635","6,417","4,649","3,419","4,064","1,178","2,648",171,879,1,2,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1455,인덕원,79,7,"7,626","2,020","22,787","10,572","64,651","27,083","58,778","85,225","29,779","30,244","17,878","13,689","15,978","12,594","18,372","12,405","18,914","13,728","17,821","14,903","18,843","15,994","22,966","21,067","36,073","32,606","67,971","59,098","26,959","59,962","18,769","30,521","17,270","25,857","12,133","24,097","4,938","15,114",730,"6,278",1,0,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1456,평촌,17,0,"2,963","2,449","16,764","8,360","46,363","27,133","38,050","72,010","18,851","28,265","11,976","11,951","11,343","9,540","11,983","9,674","12,233","12,100","12,523","10,616","14,565","10,197","16,286","13,115","30,697","18,475","53,425","37,279","23,928","37,846","16,353","19,535","14,395","14,670","11,925","12,696","4,228","7,393",839,"3,696",1,0,0,0,0,0,2020-04-03 11:28:49
2020-03,과천선,1457,범계,89,2,"6,071","2,691","25,227","10,032","67,993","17,475","60,790","50,243","28,685","34,171","18,153","24,616","19,288","17,498","21,261","18,522","21,915","22,426","21,250","21,548","23,433","22,591","27,400","26,239","34,902","36,744","52,947","68,808","33,772","63,032","28,420","33,530","24,174","23,192","21,121","21,331","9,152","12,418","1,433","5,645",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1023,선릉,45,1,"1,066","1,146","1,717","8,963","3,101","39,374","4,456","115,620","4,170","78,610","4,529","29,292","5,515","16,325","6,444","14,904","7,897","15,807","9,257","13,644","12,392","12,054","19,916","10,743","36,376","13,198","66,515","16,708","31,160","11,453","17,405","5,960","15,210","4,264","12,769","3,383","4,440","2,349",202,514,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1024,한티,4,1,"1,316",731,"4,838","6,400","13,793","16,588","16,877","37,271","9,706","29,556","6,946","22,577","7,699","12,151","10,026","13,478","11,004","16,579","11,665","12,283","14,466","11,172","16,567","11,250","24,716","16,505","35,007","20,952","26,150","18,020","19,074","9,870","12,394","7,284","14,762","6,265","3,412","4,127",193,446,1,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1025,도곡,23,0,851,801,"2,186","4,968","5,172","10,051","8,246","22,222","5,211","15,855","3,860","6,268","4,185","4,647","4,680","4,755","5,322","5,260","5,872","4,448","7,675","4,092","8,809","4,354","13,868","6,005","19,185","8,721","9,693","7,486","6,071","4,077","5,492","3,213","3,516","2,827","1,201","1,966",54,278,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1026,구룡,9,0,400,251,831,"2,573","1,656","2,412","2,526","3,455","1,675","1,686","1,188",940,"1,189",881,"1,310",785,"1,452","1,119","1,482","1,024","1,487","1,100","2,838","1,174","3,194","1,474","2,636","2,220","1,154","1,817",552,"1,144",480,"1,018",345,923,102,670,8,92,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1027,개포동,0,0,540,351,"2,170","2,463","6,075","3,513","6,840","7,575","3,829","4,703","2,725","2,712","2,479","2,183","2,914","2,455","3,116","2,711","3,404","2,494","3,316","2,820","3,838","3,066","5,465","4,352","6,101","7,499","3,912","6,648","2,399","3,849","2,243","3,034","1,812","3,024",808,"2,065",44,296,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1028,대모산입구,12,1,"1,523","1,226","2,766","8,822","6,460","3,468","7,921","6,309","4,899","3,436","3,103","2,308","2,658","1,825","2,770","2,012","3,005","2,080","2,911","2,294","3,294","2,709","5,344","2,896","7,739","3,366","6,523","5,858","3,252","5,192","1,837","2,942","1,157","2,535",862,"2,593",332,"1,500",30,335,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1030,수서,63,2,"2,722","2,311","5,474","7,953","17,725","16,829","26,800","34,259","16,604","17,943","11,750","10,086","9,218","8,270","11,275","9,529","11,125","10,286","9,945","10,148","12,848","10,919","15,049","13,521","22,053","17,029","30,679","27,154","15,385","21,842","12,432","13,921","9,223","10,734","7,572","9,331","3,694","4,771",78,868,1,1,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1031,복정,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1846,수원,908,3,"3,765",324,"6,473","2,548","19,485","4,672","21,962","7,666","10,047","5,619","5,244","3,103","4,687","2,954","5,518","3,730","5,927","4,133","5,560","4,074","5,801","4,384","7,098","6,592","9,557","9,056","13,802","16,012","9,877","12,792","8,268","6,639","7,195","5,754","5,551","4,353","2,800","2,466",65,"1,130",0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1847,서울숲,75,0,"1,889",415,"3,972","9,621","10,975","9,181","17,855","28,483","12,555","22,869","5,587","8,359","4,836","6,543","5,386","7,597","6,505","10,966","6,987","10,655","8,498","10,661","14,500","9,392","23,282","11,893","31,385","17,350","16,710","14,355","9,838","7,367","8,186","5,822","4,953","5,376","1,798","2,799",40,514,0,0,0,0,0,0,2020-04-03 11:28:49
2020-03,분당선,1848,압구정로데오,98,1,"1,437",570,"2,907","8,260","3,549","17,998","5,264","54,812","4,621","81,571","4,931","39,144","6,913","21,923","8,773","20,854","10,621","20,755","14,311","19,485","18,318","17,619","23,591","16,706","41,248","20,215","63,251","25,504","49,906","16,724","40,878","6,595","25,252","4,125","18,367","3,212","7,151","1,888",229,384,0,0,0,0,0,0,2020-04-03 11:28:49
